dataTagId,description,system,systemName,equipment,equipmentType,equipmentName,equipmentInstance,component,componentName,componentInstance,subcomponent,subcomponentName,subcomponentInstance,measureLocation,measureLocationName,measureLocationInstance,measureProperty,measureType,measureInstance,measureUnit,tagType,group,limRangeLo,limRangeHi,limHi,limHiHi,limLo,limLoLo
7LAE13AA101,SH Spray DSCH2 CV SD008,Boiler,PCFB,SH Attemperator,,SH DSH - R,2,,,,Spray Control Valve,Spray Control Valve,1,,,,,Position,3,??,Feedback,,,,,,,
7LAE12AA201_XB01,SH Spray I/L IV SD003 open F/B,Boiler,PCFB,SH Attemperator,,SH DSH - R,2,,,,Spray Inlet Isolation Valve,SD003,1,,,,,Position,1,OPEN,Feedback,,,,,,,
7LAE12AA201_XB02,SH Spray I/L IV SD003 close F/B,Boiler,PCFB,SH Attemperator,,SH DSH - R,2,,,,Spray Inlet Isolation Valve,SD003,1,,,,,Position,2,CLOSE,Feedback,,,,,,,
7ShSprFlwSel_R,SH SPRAY FLOW-R,Boiler,PCFB,SH Attemperator,,SH DSH - R,2,,,,,,,,,,Spray Water,Flow,0,TPH,,,0,90,67.5,81,22.5,9
7SHFLOWACT_R,SH SPRAY FLOW-R,Boiler,PCFB,SH Attemperator,,SH DSH - R,2,,,,,,,,,,Spray Water,Flow,1,TPH,,,0,300,225,270,75,30
7LAE16CT101_XQ02,SH SPRAY TMP-R,Boiler,PCFB,SH Attemperator,,SH DSH - R,2,,,,,,,,,,Spray Water,Temperature,1,DegC,,,0,250,187.5,225,62.5,25
7LAE10AA201_XB01,SH Spray Block VLV SD001 open F/B,Boiler,PCFB,SH Attemperator,,SH Attemperator,1,,,,Spray Block Valve,SD001,1,,,,,Position,1,OPEN,Feedback,,,,,,,
7LAE10AA201_XB02,SH Spray Block VLV SD001 close F/B,Boiler,PCFB,SH Attemperator,,SH Attemperator,1,,,,Spray Block Valve,SD001,1,,,,,Position,1,CLOSE,Feedback,,,,,,,
7LAE11AA201_XB01,No Description,Boiler,PCFB,SH Attemperator,,SH Attemperator,1,,,,,,,,,,,Position,1,,Feedback,,,,,,,
7LAE11AA201_XB02,No Description,Boiler,PCFB,SH Attemperator,,SH Attemperator,1,,,,,,,,,,,Position,1,,Feedback,,,,,,,
7LAE11AA101,No Description,Boiler,PCFB,SH Attemperator,,SH Attemperator,1,,,,,,,,,,,Position,1,,???,,,,,,,
7LAE12AA101,No Description,Boiler,PCFB,SH Attemperator,,SH Attemperator,1,,,,,,,,,,,Position,1,,???,,,,,,,
7HAH11CT101_XQ03,LT SH MTL TMP1,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 1,1,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT102_XQ03,LT SH MTL TMP2,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 2,2,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT103_XQ03,LT SH MTL TMP3,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 3,3,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT104_XQ03,LT SH MTL TMP4,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 4,4,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT105_XQ03,LT SH MTL TMP5,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 5,5,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT106_XQ03,LT SH MTL TMP6,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 6,6,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT107_XQ03,LT SH MTL TMP7,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 7,7,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT108_XQ03,LT SH MTL TMP8,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 8,8,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT109_XQ03,LT SH MTL TMP9,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 9,9,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT110_XQ03,LT SH MTL TMP10,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 10,10,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT111_XQ03,LT SH MTL TMP11,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 11,11,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT112_XQ03,LT SH MTL TMP12,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 12,12,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT113_XQ03,LT SH MTL TMP13,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 13,13,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT114_XQ03,LT SH MTL TMP14,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 14,14,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT115_XQ03,LT SH MTL TMP15,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 15,15,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT116_XQ03,LT SH MTL TMP16,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 16,16,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT117_XQ03,LT SH MTL TMP17,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 17,17,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT118_XQ03,LT SH MTL TMP18,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 18,18,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT119_XQ03,LT SH MTL TMP19,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 19,19,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT120_XQ03,LT SH MTL TMP20,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 20,20,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT121_XQ03,LT SH MTL TMP21,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 21,21,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT122_XQ03,LT SH MTL TMP22,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 22,22,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT123_XQ03,LT SH MTL TMP23,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 23,23,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT124_XQ03,LT SH MTL TMP24,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 24,24,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT125_XQ03,LT SH MTL TMP25,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 25,25,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT126_XQ03,LT SH MTL TMP26,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 26,26,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT127_XQ03,LT SH MTL TMP27,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 27,27,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT128_XQ03,LT SH MTL TMP28,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 28,28,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT129_XQ03,LT SH MTL TMP29,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 29,29,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT130_XQ03,LT SH MTL TMP30,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 30,30,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT131_XQ03,LT SH MTL TMP31,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 31,31,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT132_XQ03,LT SH MTL TMP32,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 32,32,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT133_XQ03,LT SH MTL TMP33,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 33,33,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT134_XQ03,LT SH MTL TMP34,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 34,34,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT135_XQ03,LT SH MTL TMP35,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 35,35,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT136_XQ03,LT SH MTL TMP36,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 36,36,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT137_XQ03,LT SH MTL TMP37,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 37,37,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT138_XQ03,LT SH MTL TMP38,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 38,38,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT139_XQ03,LT SH MTL TMP39,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 39,39,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT140_XQ03,LT SH MTL TMP40,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 40,40,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT141_XQ03,LT SH MTL TMP41,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 41,41,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH11CT142_XQ03,LT SH MTL TMP42,Boiler,PCFB,Superheater,,LTSH,1,Tube,Tube 42,42,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH10CT101_XQ03,LTSH I/L HDR TMP-R,Boiler,PCFB,Superheater,,LTSH,1,,,,,,,Inlet,Inlet-R,1,Steam,Temperature,1,DegC,,,0,500,375,450,125,50
7HAH21CT101_XQ03,LTSH O/L TMP-L,Boiler,PCFB,Superheater,,LTSH,1,,,,,,,Outlet,Outlet-L,1,Steam,Temperature,1,DegC,,,0,500,375,450,125,50
7HAH22CT101_XQ03,LTSH O/L TMP-R,Boiler,PCFB,Superheater,,LTSH,1,,,,,,,Outlet,Outlet-R,2,Steam,Temperature,1,DegC,,,0,500,375,450,125,50
LTSHMAX,LTSH MTL TEMP MAX,Boiler,PCFB,Superheater,,LTSH,1,,,,,,,,,,Metal,Temperature,1,DegC,,,0,700,525,630,175,70
7HAH25CT101_XQ03,SH DIV PNL MTL TMP1,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 1,1,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT102_XQ03,SH DIV PNL MTL TMP2,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 2,2,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT103_XQ03,SH DIV PNL MTL TMP3,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 3,3,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT104_XQ03,SH DIV PNL MTL TMP 4,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 4,4,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT105_XQ03,SH DIV PNL MTL TMP5,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 5,5,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT106_XQ03,SH DIV PNL MTL TMP6,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 6,6,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT107_XQ03,SH DIV PNL MTL TMP7,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 7,7,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT108_XQ03,SH DIV PNL MTL TMP8,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 8,8,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT109_XQ03,SH DIV PNL MTL TMP9,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 9,9,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT110_XQ03,SH DIV PNL MTL TMP10,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 10,10,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT111_XQ03,SH DIV PNL MTL TMP11,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 11,11,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT112_XQ03,SH DIV PNL MTL TMP12,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 12,12,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT113_XQ03,SH DIV PNL MTL TMP13,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 13,13,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT114_XQ03,SH DIV PNL MTL TMP14,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 14,14,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT115_XQ03,SH DIV PNL MTL TMP15,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 15,15,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT116_XQ03,SH DIV PNL MTL TMP16,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 16,16,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT117_XQ03,SH DIV PNL MTL TMP17,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 17,17,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT118_XQ03,SH DIV PNL MTL TMP18,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 18,18,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT119_XQ03,SH DIV PNL MTL TMP19,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 19,19,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT120_XQ03,SH DIV PNL MTL TMP20,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 20,20,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT121_XQ03,SH DIV PNL MTL TMP21,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 21,21,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT122_XQ03,SH DIV PNL MTL TMP22,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 22,22,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT123_XQ03,SH DIV PNL MTL TMP23,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 23,23,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH25CT124_XQ03,SH DIV PNL MTL TMP24,Boiler,PCFB,Superheater,,Div Panel SH,2,Tube,Tube 24,24,,,,,,,Metal,Temperature,1,DegC,,,0,600,450,540,150,60
7HAH30AA203_XB01,Division PNL Vent-R S026 open F/B,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,SH Vent Valve,Vent Valve - S026,1,,,,,Status,1,OPEN,Feedback,,,,,,,
7HAH30AA203_XB02,Division PNL Vent-R S026 closed F/B,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,SH Vent Valve,Vent Valve - S026,1,,,,,Status,1,CLOSE,Feedback,,,,,,,
7HAH30AA204_XB01,Division PNL Vent-R S027 open F/B,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,SH Vent Valve,Vent Valve - S027,2,,,,,Status,1,OPEN,Feedback,,,,,,,
7HAH30AA204_XB02,Division PNL Vent-R S027 closed F/B,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,SH Vent Valve,Vent Valve - S027,2,,,,,Status,1,CLOSE,Feedback,,,,,,,
7HAH30AA201_XB01,Division PNL Vent-L S028 open F/B,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,SH Vent Valve,Vent Valve - S028,3,,,,,Status,1,OPEN,Feedback,,,,,,,
7HAH30AA201_XB02,Division PNL Vent-L S028 closed F/B,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,SH Vent Valve,Vent Valve - S028,3,,,,,Status,1,CLOSE,Feedback,,,,,,,
7HAH30AA202_XB01,Division PNL Vent-L S029 open F/B,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,SH Vent Valve,Vent Valve - S029,4,,,,,Status,1,OPEN,Feedback,,,,,,,
7HAH30AA202_XB02,Division PNL Vent-L S029 closed F/B,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,SH Vent Valve,Vent Valve - S029,4,,,,,Status,1,CLOSE,Feedback,,,,,,,
7HAH23CP101_XQ01,SH DIV PANEL I/L PR-L,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,Inlet,Inlet-L,1,Steam,Pressure,1,Kg/cm2,,,0,250,187.5,225,62.5,25
7DSH_OLT_LSel,SH DIV.PANE I/L TMP-L,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,Inlet,Inlet-L,1,Steam,Temperature,1,DegC,,Steam Path,0,500,375,450,125,50
7HAH24CP101_XQ01,SH DIV PANEL I/L PR-R,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,Inlet,Inlet-R,2,Steam,Pressure,1,Kg/cm2,,,0,250,187.5,225,62.5,25
7DSH_OLT_RSel,SH DIV.PANEL I/L TMP-R,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,Inlet,Inlet-R,2,Steam,Temperature,1,DegC,,Steam Path,0,500,375,450,125,50
SHDPMAX,SH MTL TEMP MAX,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,,,,Metal,Temperature,1,DegC,,,0,700,525,630,175,70
7HAH23CT101_XQ03,SH DIV.Panel I/L PMP-L,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,,,,,,,,,,,,,,,
7HAH23CT102_XQ03,SH DIV.Panel I/L PMP-L,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,,,,,,,,,,,,,,,
7HAH23CT103_XQ03,SH DIV.Panel I/L PMP-L,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,,,,,,,,,,,,,,,
7HAH24CT101_XQ03,SH DIV.Panel I/L PMP-R,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,,,,,,,,,,,,,,,
7HAH24CT102_XQ03,SH DIV.Panel I/L PMP-R,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,,,,,,,,,,,,,,,
7HAH24CT103_XQ03,SH DIV.Panel I/L PMP-R,Boiler,PCFB,Superheater,,Div Panel SH,2,,,,,,,,,,,,,,,,,,,,,
7HAH40CT101_XQ03,FINAL SH MTL TMP1,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 1,1,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT102_XQ03,FINAL SH MTL TMP2,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 2,2,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT103_XQ03,FINAL SH MTL TMP3,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 3,3,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT104_XQ03,FINAL SH MTL TMP4,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 4,4,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT105_XQ03,FINAL SH MTL TMP5,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 5,5,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT106_XQ03,FINAL SH MTL TMP6,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 6,6,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT107_XQ03,FINAL SH MTL TMP7,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 7,7,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT108_XQ03,FINAL SH MTL TMP8,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 8,8,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT109_XQ03,FINAL SH MTL TMP9,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 9,9,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT110_XQ03,FINAL SH MTL TMP10,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 10,10,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT111_XQ03,FINAL SH MTL TMP11,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 11,11,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT112_XQ03,FINAL SH MTL TMP12,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 12,12,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT113_XQ03,FINAL SH MTL TMP13,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 13,13,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT114_XQ03,FINAL SH MTL TMP14,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 14,14,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT115_XQ03,FINAL SH MTL TMP15,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 15,15,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT116_XQ03,FINAL SH MTL TMP16,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 16,16,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT117_XQ03,FINAL SH MTL TMP17,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 17,17,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT118_XQ03,FINAL SH MTL TMP18,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 18,18,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT119_XQ03,FINAL SH MTL TMP19,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 19,19,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT120_XQ03,FINAL SH MTL TMP20,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 20,20,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT121_XQ03,FINAL SH MTL TMP21,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 21,21,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT122_XQ03,FINAL SH MTL TMP22,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 22,22,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT123_XQ03,FINAL SH MTL TMP23,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 23,23,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT124_XQ03,FINAL SH MTL TMP24,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 24,24,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT125_XQ03,FINAL SH MTL TMP25,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 25,25,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT126_XQ03,FINAL SH MTL TMP26,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 26,26,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT127_XQ03,FINAL SH MTL TMP27,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 27,27,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT128_XQ03,FINAL SH MTL TMP28,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 28,28,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT129_XQ03,FINAL SH MTL TMP29,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 29,29,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT130_XQ03,FINAL SH MTL TMP30,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 30,30,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT131_XQ03,FINAL SH MTL TMP31,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 31,31,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT132_XQ03,FINAL SH MTL TMP32,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 32,32,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT133_XQ03,FINAL SH MTL TMP33,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 33,33,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT134_XQ03,FINAL SH MTL TMP34,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 34,34,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT135_XQ03,FINAL SH MTL TMP35,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 35,35,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT136_XQ03,FINAL SH MTL TMP36,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 36,36,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
7HAH40CT137_XQ03,FINAL SH MTL TMP37,Boiler,PCFB,Superheater,,Final Platen SH,3,Tube,Tube 37,37,,,,,,,Metal,Temperature,1,DegC,,,0,750,562.5,675,187.5,75
